Sequence,Value 1,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8
10141,6,7.187457,7.225910,25930.683594,3599.544922,2008/10/16 01:00:00.07,3,1349
10142,7,7.090258,7.138323,25604.583984,3599.544922,2008/10/16 01:00:00.07,3,848
10143,8,3.517195,3.623711,12955.814453,3599.544922,2008/10/16 01:00:00.07,3,1609
10144,9,3.528278,3.628637,12983.141602,3599.544922,2008/10/16 01:00:00.07,3,1609
10145,10,1.023041,1.023251,3682.542480,3599.544922,2008/10/16 01:00:00.07,3,0
10146,11,2.032120,2.110704,7463.214844,3599.544922,2008/10/16 01:00:00.07,3,552
10147,12,396.264587,466.718567,1606516.875000,3599.544922,2008/10/16 01:00:00.07,3,605
10148,13,6.464332,6.855268,23773.765625,3599.544922,2008/10/16 01:00:00.07,3,557
10149,14,0.000000,20.036621,6242.363281,3599.544922,2008/10/16 01:00:00.07,3,5
10150,15,3.518456,3.601038,12911.224609,3599.544922,2008/10/16 01:00:00.07,3,1002
10151,16,0.015564,0.027466,64.746391,3599.544922,2008/10/16 01:00:00.07,3,344
10152,17,0.005646,0.009766,25.302675,3599.544922,2008/10/16 01:00:00.07,3,952
10153,18,28.603035,29.755093,104761.273438,3599.544922,2008/10/16 01:00:00.07,3,559
10154,19,0.000000,2.086061,1191.305054,3599.544922,2008/10/16 01:00:00.07,3,810
10155,20,-41.850883,-4.938637,-86480.257813,3599.544922,2008/10/16 01:00:00.07,3,505
10156,21,0.000000,23.325705,7368.347656,3599.544922,2008/10/16 01:00:00.07,3,510
10157,22,2.269779,11.203937,12457.427734,3599.544922,2008/10/16 01:00:00.07,3,259
10158,23,0.000000,2.047181,1191.847778,3599.544922,2008/10/16 01:00:00.07,3,210
10159,24,-97.616737,-81.294296,-302100.625000,3599.544922,2008/10/16 01:00:00.07,3,1600
10160,25,0.000000,16.855116,6919.842285,3599.544922,2008/10/16 01:00:00.07,3,10
10161,26,0.000000,0.000000,0.000000,3599.544922,2008/10/16 01:00:00.07,3,0
10162,27,100.000000,100.000000,63108.500000,631.085083,2008/10/16 01:00:00.07,1,0
10163,28,100.000000,100.000000,62808.500000,628.085083,2008/10/16 01:00:00.07,1,0
10164,1,6.771954,6.965286,24681.802734,3600.599609,2008/10/16 02:00:00.54,3,37
10165,2,1.231403,1.510643,4787.726074,3600.599609,2008/10/16 02:00:00.55,3,3136
10166,3,0.000381,0.000381,1.373524,3600.599609,2008/10/16 02:00:00.55,3,0
10167,4,0.000000,29.457541,29179.978516,3600.599609,2008/10/16 02:00:00.55,3,3600
10168,5,2.955062,3.095445,10901.734375,3600.599609,2008/10/16 02:00:00.55,3,2737
10169,6,7.182116,7.197071,25892.980469,3600.599609,2008/10/16 02:00:00.55,3,758
10170,7,7.084917,7.114824,25561.962891,3600.599609,2008/10/16 02:00:00.55,3,3924
10171,8,3.529817,3.629868,12904.596680,3600.599609,2008/10/16 02:00:00.55,3,4436
10172,9,3.535974,3.631715,12935.444336,3600.599609,2008/10/16 02:00:00.55,3,4435
10173,10,1.023041,1.023251,3683.701172,3600.599609,2008/10/16 02:00:00.55,3,0
10174,11,1.841764,2.069886,7276.037109,3600.599609,2008/10/16 02:00:00.55,3,4530
10175,12,395.901428,507.600525,1613347.750000,3600.599609,2008/10/16 02:00:00.55,3,3048
10176,13,6.453650,6.864882,23601.964844,3600.599609,2008/10/16 02:00:00.55,3,4924
10177,14,0.000000,21.670862,22450.398438,3600.599609,2008/10/16 02:00:00.55,3,3100
10178,15,3.518456,3.601038,12888.981445,3600.599609,2008/10/16 02:00:00.55,3,5446
10179,16,0.014954,0.082246,72.800972,3600.599609,2008/10/16 02:00:00.55,3,3311
10180,17,0.005646,0.016480,29.439123,3600.599609,2008/10/16 02:00:00.55,3,3302
10181,18,27.985044,29.762722,103385.101563,3600.599609,2008/10/16 02:00:00.55,3,4929
10182,19,0.000000,2.148867,2313.391357,3600.599609,2008/10/16 02:00:00.55,3,4400
10183,20,-43.891258,-2.882805,-91570.148438,3600.599609,2008/10/16 02:00:00.55,3,4250
10184,21,0.000000,23.627832,14844.953125,3600.599609,2008/10/16 02:00:00.55,3,4900
10185,22,0.190738,65.365829,32295.291016,3600.599609,2008/10/16 02:00:00.55,3,3225
10186,23,0.000000,2.059892,2248.049316,3600.599609,2008/10/16 02:00:00.55,3,5100
10187,24,-107.382492,-52.989746,-308957.468750,3600.599609,2008/10/16 02:00:00.55,3,4330
10188,25,0.000000,24.339666,14244.548828,3600.599609,2008/10/16 02:00:00.55,3,4300
10189,26,0.000000,0.000000,0.000000,3600.599609,2008/10/16 02:00:00.55,3,0
10190,27,100.000000,100.000000,144021.500000,1440.215210,2008/10/16 02:00:00.55,1,3030
10191,28,100.000000,100.000000,141621.000000,1416.210205,2008/10/16 02:00:00.55,1,3030
10192,1,6.689708,6.825361,24258.841797,3599.593750,2008/10/16 03:00:00.03,3,5719
10193,2,1.176471,1.455711,4649.756836,3599.593750,2008/10/16 03:00:00.03,3,8
10194,3,0.000000,0.000381,1.368563,3599.593750,2008/10/16 03:00:00.03,3,29
10195,4,0.000000,0.000000,0.000000,3599.593750,2008/10/16 03:00:00.03,3,0
10196,5,3.029831,3.058824,10980.650391,3599.593750,2008/10/16 03:00:00.03,3,701
10197,6,7.157549,7.182116,25807.927734,3599.593750,2008/10/16 03:00:00.03,3,44
10198,7,7.061418,7.099871,25470.236328,3599.593750,2008/10/16 03:00:00.03,3,23
10199,8,3.591387,3.619094,12978.025391,3599.593750,2008/10/16 03:00:00.03,3,158
10200,9,3.600622,3.625558,13004.511719,3599.593750,2008/10/16 03:00:00.03,3,154
10201,10,1.019894,1.023251,3677.940918,3599.593750,2008/10/16 03:00:00.03,3,37
10202,11,1.960403,2.069886,7213.242676,3599.593750,2008/10/16 03:00:00.03,3,55
10203,12,441.504517,448.612183,1603075.875000,3599.593750,2008/10/16 03:00:00.03,3,249
10204,13,6.410925,6.850996,23807.978516,3599.593750,2008/10/16 03:00:00.03,3,1151
10205,14,0.000000,0.000000,0.000000,3599.593750,2008/10/16 03:00:00.03,3,0
10206,15,3.595666,3.596002,12943.533203,3599.593750,2008/10/16 03:00:00.03,3,0
10207,16,0.015564,0.023194,62.105858,3599.593750,2008/10/16 03:00:00.03,3,4316
10208,17,0.005646,0.009003,21.912737,3599.593750,2008/10/16 03:00:00.03,3,5912
10209,18,28.221560,29.404137,103573.585938,3599.593750,2008/10/16 03:00:00.03,3,159
10210,19,0.000000,0.008972,4.567692,3599.593750,2008/10/16 03:00:00.03,3,200
10211,20,-22.869209,-22.590973,-81893.421875,3599.593750,2008/10/16 03:00:00.03,3,53
10212,21,0.000000,0.013733,4.381763,3599.593750,2008/10/16 03:00:00.03,3,0
10213,22,2.265965,5.851835,11313.524414,3599.593750,2008/10/16 03:00:00.03,3,1159
10214,23,0.000000,0.010468,7.376407,3599.593750,2008/10/16 03:00:00.03,3,5200
10215,24,-81.779121,-81.340469,-293618.031250,3599.593750,2008/10/16 03:00:00.03,3,148
10216,25,0.000000,0.041199,22.406591,3599.593750,2008/10/16 03:00:00.03,3,1900
10217,26,0.000000,0.000000,0.000000,3599.593750,2008/10/16 03:00:00.03,3,0
10218,27,100.000000,100.000000,0.000000,0.000000,2008/10/16 03:00:00.03,3,3030
10219,28,100.000000,100.000000,0.000000,0.000000,2008/10/16 03:00:00.03,3,3030
10220,1,6.633097,6.834974,24255.607422,3601.080078,2008/10/16 04:00:00.98,3,1258
10221,2,1.203937,1.510643,4731.887207,3601.080078,2008/10/16 04:00:00.98,3,1418
10222,3,0.000381,0.000381,1.373705,3601.080078,2008/10/16 04:00:00.98,3,0
10223,4,0.000000,29.457541,27542.814453,3601.080078,2008/10/16 04:00:00.98,3,1900
10224,5,2.965744,3.089036,10954.291016,3601.080078,2008/10/16 04:00:00.98,3,5919
10225,6,7.146868,7.172503,25788.906250,3601.080078,2008/10/16 04:00:00.98,3,2052
10226,7,7.047532,7.090258,25466.744141,3601.080078,2008/10/16 04:00:00.98,3,2248
10227,8,3.523660,3.625251,12924.717773,3601.080078,2008/10/16 04:00:00.98,3,2617
10228,9,3.532895,3.630176,12955.074219,3601.080078,2008/10/16 04:00:00.98,3,2617
10229,10,1.019894,1.023251,3682.183594,3601.080078,2008/10/16 04:00:00.98,3,1600
10230,11,1.941329,1.991302,7112.099121,3601.080078,2008/10/16 04:00:00.98,3,2008
10231,12,387.756165,493.125824,1613355.375000,3601.080078,2008/10/16 04:00:00.98,3,1229
10232,13,6.405585,6.831769,23666.767578,3601.080078,2008/10/16 04:00:00.98,3,3006
10233,14,0.000000,21.075762,20778.671875,3601.080078,2008/10/16 04:00:00.98,3,1200
10234,15,3.518456,3.601038,12899.899414,3601.080078,2008/10/16 04:00:00.98,3,3528
10235,16,0.016175,0.070802,73.020721,3601.080078,2008/10/16 04:00:00.98,3,1409
10236,17,0.005646,0.014496,28.338449,3601.080078,2008/10/16 04:00:00.98,3,320
10237,18,27.969786,29.755093,104158.343750,3601.080078,2008/10/16 04:00:00.99,3,3012
10238,19,0.000000,2.163073,2153.573975,3601.080078,2008/10/16 04:00:00.99,3,2500
10239,20,-36.889061,-1.445267,-90290.570313,3601.080078,2008/10/16 04:00:00.99,3,2432
10240,21,0.000000,25.612268,13919.906250,3601.080078,2008/10/16 04:00:00.99,3,2400
10241,22,0.217441,55.111771,30918.888672,3601.080078,2008/10/16 04:00:00.99,3,1410
10242,23,0.000000,2.143633,2110.565186,3601.080078,2008/10/16 04:00:00.99,3,2600
10243,24,-107.128540,-45.625031,-307763.687500,3601.080078,2008/10/16 04:00:00.99,3,2626
10244,25,0.000000,23.932249,13439.855469,3601.080078,2008/10/16 04:00:00.99,3,2500
10245,26,0.000000,0.000000,0.000000,3601.080078,2008/10/16 04:00:00.99,3,0
10246,27,100.000000,100.000000,135600.000000,1356.000000,2008/10/16 04:00:00.99,1,1212
10247,28,100.000000,100.000000,133200.000000,1332.000000,2008/10/16 04:00:00.99,1,1212
10248,1,6.597848,6.652323,23849.578125,3600.000000,2008/10/16 05:00:00.85,3,5131
10249,2,1.258869,1.593042,5083.026855,3600.000000,2008/10/16 05:00:00.85,3,2400
10250,3,0.000381,0.000381,1.373293,3600.000000,2008/10/16 05:00:00.85,3,0
10251,4,0.000000,29.924467,45142.140625,3600.000000,2008/10/16 05:00:00.85,3,3100
10252,5,2.962692,3.096666,10918.593750,3600.000000,2008/10/16 05:00:00.85,3,2432
10253,6,7.137255,7.157549,25731.792969,3600.000000,2008/10/16 05:00:00.85,3,3206
10254,7,7.047532,7.090258,25437.363281,3600.000000,2008/10/16 05:00:00.86,3,3508
10255,8,3.461782,3.617554,12842.052734,3600.000000,2008/10/16 05:00:00.86,3,2130
10256,9,3.471017,3.625558,12868.499023,3600.000000,2008/10/16 05:00:00.86,3,2131
10257,10,1.022202,1.023251,3683.018799,3600.000000,2008/10/16 05:00:00.86,3,7
10258,11,1.941329,1.991302,7077.401855,3600.000000,2008/10/16 05:00:00.86,3,1513
10259,12,401.452667,479.584961,1608351.250000,3600.000000,2008/10/16 05:00:00.86,3,1543
10260,13,6.463264,6.817883,23525.699219,3600.000000,2008/10/16 05:00:00.86,3,4408
10261,14,0.000000,21.231403,34849.945313,3600.000000,2008/10/16 05:00:00.86,3,1500
10262,15,3.436210,3.599359,12688.540039,3600.000000,2008/10/16 05:00:00.86,3,5741
10263,16,0.016175,0.022431,65.808884,3600.000000,2008/10/16 05:00:00.86,3,2612
10264,17,0.005646,0.009766,24.462925,3600.000000,2008/10/16 05:00:00.86,3,2506
10265,18,27.969786,29.747463,103788.046875,3600.000000,2008/10/16 05:00:00.86,3,4415
10266,19,0.000000,2.166064,4575.561523,3600.000000,2008/10/16 05:00:00.86,3,2100
10267,20,-49.486832,-4.722237,-98047.992188,3600.000000,2008/10/16 05:00:00.86,3,3928
10268,21,0.000000,23.756008,25999.648438,3600.000000,2008/10/16 05:00:00.86,3,2700
10269,22,2.590219,16.517891,16903.160156,3600.000000,2008/10/16 05:00:00.86,3,5450
10270,23,0.000000,2.134661,4535.790039,3600.000000,2008/10/16 05:00:00.86,3,2200
10271,24,-98.147728,-47.402725,-316014.281250,3600.000000,2008/10/16 05:00:00.86,3,3334
10272,25,0.000000,25.802242,24772.361328,3600.000000,2008/10/16 05:00:00.86,3,3300
10273,26,0.000000,0.000000,0.000000,3600.000000,2008/10/16 05:00:00.86,3,0
10274,27,100.000000,100.000000,216000.000000,2160.000000,2008/10/16 05:00:00.86,1,2121
10275,28,100.000000,100.000000,222000.000000,2220.000000,2008/10/16 05:00:00.86,1,2020
10276,1,6.622416,6.825361,24337.314453,3600.000000,2008/10/16 06:00:00.74,3,1904
10277,2,1.094072,1.593042,4868.613770,3600.000000,2008/10/16 06:00:00.74,3,4208
10278,3,0.000000,0.000381,1.359560,3600.000000,2008/10/16 06:00:00.74,3,10
10279,4,0.000000,29.420919,31446.082031,3600.000000,2008/10/16 06:00:00.74,3,4707
10280,5,2.976425,3.119860,10974.716797,3600.000000,2008/10/16 06:00:00.74,3,848
10281,6,7.103075,7.176775,25671.857422,3600.000000,2008/10/16 06:00:00.74,3,5825
10282,7,6.946059,7.152209,25352.156250,3600.000000,2008/10/16 06:00:00.74,3,4118
10283,8,3.478714,3.769017,13185.842773,3600.000000,2008/10/16 06:00:00.74,3,1047
10284,9,3.491027,3.774250,13213.255859,3600.000000,2008/10/16 06:00:00.74,3,844
10285,10,1.023041,1.024090,3682.880371,3600.000000,2008/10/16 06:00:00.74,3,3100
10286,11,1.919585,1.969558,7034.559570,3600.000000,2008/10/16 06:00:00.74,3,2726
10287,12,414.370941,493.281464,1611622.125000,3600.000000,2008/10/16 06:00:00.74,3,2646
10288,13,6.453650,6.802930,23694.816406,3600.000000,2008/10/16 06:00:00.74,3,1938
10289,14,0.000000,21.167316,23495.328125,3600.000000,2008/10/16 06:00:00.74,3,2700
10290,15,3.456352,3.597681,12783.949219,3600.000000,2008/10/16 06:00:00.74,3,5845
10291,16,0.014954,0.023194,61.686874,3600.000000,2008/10/16 06:00:00.74,3,3720
10292,17,0.005646,0.010376,24.070776,3600.000000,2008/10/16 06:00:00.74,3,5504
10293,18,27.969786,29.678799,103526.835938,3600.000000,2008/10/16 06:00:00.74,3,4626
10294,19,0.000000,2.128679,3443.271484,3600.000000,2008/10/16 06:00:00.74,3,2800
10295,20,-41.078014,-3.408356,-90264.812500,3600.000000,2008/10/16 06:00:00.74,3,3151
10296,21,0.000000,25.795376,18621.314453,3600.000000,2008/10/16 06:00:00.74,3,3800
10297,22,2.609293,16.681927,15608.182617,3600.000000,2008/10/16 06:00:00.74,3,5351
10298,23,0.000000,2.269245,3489.181396,3600.000000,2008/10/16 06:00:00.74,3,2801
10299,24,-100.918159,-46.040604,-303357.406250,3600.000000,2008/10/16 06:00:00.74,3,4445
10300,25,0.000000,26.981003,17846.839844,3600.000000,2008/10/16 06:00:00.74,3,3200
10301,26,0.000000,0.000000,0.000000,3600.000000,2008/10/16 06:00:00.74,3,0
10302,27,100.000000,100.000000,152400.000000,1524.000000,2008/10/16 06:00:00.74,1,3232
10303,28,100.000000,100.000000,160800.000000,1608.000000,2008/10/16 06:00:00.74,1,3131
10304,1,6.607462,6.710002,23974.525391,3600.000000,2008/10/16 07:00:00.61,3,242
10305,2,1.258869,1.620508,4831.270508,3600.000000,2008/10/16 07:00:00.61,3,3608
10306,3,0.000000,0.000381,1.368716,3600.000000,2008/10/16 07:00:00.61,3,16
10307,4,0.000000,29.924467,31877.589844,3600.000000,2008/10/16 07:00:00.61,3,4402
10308,5,2.977951,3.115282,10992.264648,3600.000000,2008/10/16 07:00:00.61,3,1445
10309,6,7.152209,7.176775,25787.708984,3600.000000,2008/10/16 07:00:00.61,3,126
10310,7,7.032578,7.090258,25418.724609,3600.000000,2008/10/16 07:00:00.61,3,25
10311,8,3.460243,3.634486,12902.996094,3600.000000,2008/10/16 07:00:00.61,3,344
10312,9,3.469478,3.644029,12931.191406,3600.000000,2008/10/16 07:00:00.61,3,244
10313,10,1.020943,1.023251,3682.674316,3600.000000,2008/10/16 07:00:00.61,3,120
10314,11,1.800946,1.960403,6967.454102,3600.000000,2008/10/16 07:00:00.61,3,27
10315,12,408.145294,486.433197,1608782.000000,3600.000000,2008/10/16 07:00:00.61,3,2749
10316,13,6.486763,6.822156,23636.660156,3600.000000,2008/10/16 07:00:00.61,3,4904
10317,14,0.000000,21.043718,26392.583984,3600.000000,2008/10/16 07:00:00.61,3,2700
10318,15,3.441245,3.596002,12756.584961,3600.000000,2008/10/16 07:00:00.61,3,48
10319,16,0.015564,0.021668,61.426258,3600.000000,2008/10/16 07:00:00.61,3,3811
10320,17,0.005646,0.009766,24.219702,3600.000000,2008/10/16 07:00:00.61,3,3803
10321,18,27.985044,29.747463,103713.257813,3600.000000,2008/10/16 07:00:00.61,3,4927
10322,19,0.000000,2.151110,3555.902344,3600.000000,2008/10/16 07:00:00.61,3,2900
10323,20,-48.497562,-3.408356,-93154.531250,3600.000000,2008/10/16 07:00:00.61,3,3933
10324,21,0.000000,26.690319,19142.173828,3600.000000,2008/10/16 07:00:00.62,3,3900
10325,22,2.544442,16.769665,14845.833008,3600.000000,2008/10/16 07:00:00.62,3,3715
10326,23,0.000000,2.219150,3554.494873,3600.000000,2008/10/16 07:00:00.62,3,2900
10327,24,-101.518417,-45.117126,-308069.625000,3600.000000,2008/10/16 07:00:00.62,3,5746
10328,25,0.000000,26.978714,18313.740234,3600.000000,2008/10/16 07:00:00.62,3,4500
10329,26,0.000000,0.000000,0.000000,3600.000000,2008/10/16 07:00:00.62,3,0
10330,27,100.000000,100.000000,156400.000000,1564.000000,2008/10/16 07:00:00.62,1,3333
10331,28,100.000000,100.000000,163900.000000,1639.000000,2008/10/16 07:00:00.62,1,3232
10332,1,6.660869,6.786908,24198.488281,3600.000000,2008/10/16 08:00:00.49,3,5817
10333,2,1.258869,1.510643,4859.367676,3600.000000,2008/10/16 08:00:00.49,3,2008
10334,3,0.000000,0.000381,1.359560,3600.000000,2008/10/16 08:00:00.49,3,21
10335,4,0.000000,29.237810,51415.417969,3600.000000,2008/10/16 08:00:00.49,3,4206
10336,5,2.988632,3.113451,10969.341797,3600.000000,2008/10/16 08:00:00.49,3,642
10337,6,7.141528,7.167162,25753.914063,3600.000000,2008/10/16 08:00:00.49,3,27
10338,7,7.027237,7.090258,25423.835938,3600.000000,2008/10/16 08:00:00.50,3,4718
10339,8,3.524891,3.652957,12920.926758,3600.000000,2008/10/16 08:00:00.50,3,741
10340,9,3.529817,3.659730,12951.725586,3600.000000,2008/10/16 08:00:00.50,3,641
10341,10,1.020943,1.023251,3682.427002,3600.000000,2008/10/16 08:00:00.50,3,38
10342,11,1.819257,2.000839,7009.078125,3600.000000,2008/10/16 08:00:00.50,3,5419
10343,12,402.905334,491.984436,1608981.500000,3600.000000,2008/10/16 08:00:00.50,3,1951
10344,13,6.478218,6.836042,23850.062500,3600.000000,2008/10/16 08:00:00.50,3,5146
10345,14,0.000000,21.355001,39376.593750,3600.000000,2008/10/16 08:00:00.50,3,1900
10346,15,3.486565,3.601038,12790.363281,3600.000000,2008/10/16 08:00:00.50,3,251
10347,16,0.015564,0.019684,61.562969,3600.000000,2008/10/16 08:00:00.50,3,3800
10348,17,0.005646,0.009766,24.262426,3600.000000,2008/10/16 08:00:00.50,3,4304
10349,18,27.962156,29.755093,103870.000000,3600.000000,2008/10/16 08:00:00.50,3,5118
10350,19,0.000000,2.130175,4402.096191,3600.000000,2008/10/16 08:00:00.50,3,3803
10351,20,-49.254971,-2.233597,-99838.929688,3600.000000,2008/10/16 08:00:00.50,3,3832
10352,21,0.000000,26.960403,27524.972656,3600.000000,2008/10/16 08:00:00.50,3,5002
10353,22,2.216373,18.471046,14220.829102,3600.000000,2008/10/16 08:00:00.50,3,3530
10354,23,0.000000,2.101763,4406.826172,3600.000000,2008/10/16 08:00:00.50,3,5502
10355,24,-101.310638,-46.409988,-318195.687500,3600.000000,2008/10/16 08:00:00.50,3,5633
10356,25,0.000000,27.473104,27111.742188,3600.000000,2008/10/16 08:00:00.50,3,4403
10357,26,0.000000,0.000000,0.000000,3600.000000,2008/10/16 08:00:00.50,3,0
10358,27,100.000000,100.000000,253200.000000,2532.000000,2008/10/16 08:00:00.50,1,0
10359,28,100.000000,100.000000,255600.000000,2556.000000,2008/10/16 08:00:00.50,1,0
10360,1,6.752728,6.825361,24429.248047,3600.000000,2008/10/16 09:00:00.37,3,2706
10361,2,1.231403,1.483177,4851.675293,3600.000000,2008/10/16 09:00:00.37,3,506
10362,3,0.000000,0.000381,1.368716,3600.000000,2008/10/16 09:00:00.37,3,59
10363,4,0.000000,29.842070,43174.328125,3600.000000,2008/10/16 09:00:00.37,3,3405
10364,5,2.976425,3.105821,10969.703125,3600.000000,2008/10/16 09:00:00.37,3,1635
10365,6,7.146868,7.171435,25765.603516,3600.000000,2008/10/16 09:00:00.37,3,5712
10366,7,7.037919,7.099871,25463.425781,3600.000000,2008/10/16 09:00:00.37,3,4019
10367,8,3.467939,3.637565,12880.395508,3600.000000,2008/10/16 09:00:00.37,3,2534
10368,9,3.489488,3.642490,12908.981445,3600.000000,2008/10/16 09:00:00.37,3,634
10369,10,1.021992,1.023251,3682.600586,3600.000000,2008/10/16 09:00:00.37,3,121
10370,11,1.882200,2.019531,7166.552246,3600.000000,2008/10/16 09:00:00.37,3,4319
10371,12,387.808044,502.827484,1606313.250000,3600.000000,2008/10/16 09:00:00.37,3,1948
10372,13,6.540169,6.903334,23975.345703,3600.000000,2008/10/16 09:00:00.37,3,4806
10373,14,0.000000,21.789883,35433.996094,3600.000000,2008/10/16 09:00:00.37,3,1900
10374,15,3.437888,3.601038,12686.867188,3600.000000,2008/10/16 09:00:00.37,3,45
10375,16,0.015564,0.021668,63.355576,3600.000000,2008/10/16 09:00:00.37,3,118
10376,17,0.005646,0.009766,24.380529,3600.000000,2008/10/16 09:00:00.37,3,2900
10377,18,27.954527,29.755093,103728.281250,3600.000000,2008/10/16 09:00:00.37,3,4819
10378,19,0.000000,2.190738,4533.646484,3600.000000,2008/10/16 09:00:00.37,3,2000
10379,20,-48.806705,-4.521286,-96963.968750,3600.000000,2008/10/16 09:00:00.37,3,5556
10380,21,0.000000,24.792860,25372.990234,3600.000000,2008/10/16 09:00:00.37,3,3100
10381,22,2.426184,14.744030,14423.487305,3600.000000,2008/10/16 09:00:00.38,3,5813
10382,23,0.000000,2.175036,4359.773926,3600.000000,2008/10/16 09:00:00.38,3,2000
10383,24,-98.309341,-43.985870,-314675.718750,3600.000000,2008/10/16 09:00:00.38,3,2550
10384,25,0.000000,28.109407,22419.474609,3600.000000,2008/10/16 09:00:00.38,3,2500
10385,26,0.000000,0.000000,0.000000,3600.000000,2008/10/16 09:00:00.38,3,0
10386,27,100.000000,100.000000,210000.000000,2100.000000,2008/10/16 09:00:00.38,1,0
10387,28,100.000000,100.000000,217200.000000,2172.000000,2008/10/16 09:00:00.38,1,0
10388,1,6.747387,6.859541,24510.251953,3600.000000,2008/10/16 10:00:00.25,3,5707
10389,2,1.258869,1.620508,4995.603516,3600.000000,2008/10/16 10:00:00.25,3,2213
10390,3,0.000000,0.000381,1.345828,3600.000000,2008/10/16 10:00:00.25,3,17
10391,4,0.000000,29.466696,53191.347656,3600.000000,2008/10/16 10:00:00.25,3,3106
10392,5,2.982528,3.098192,10933.650391,3600.000000,2008/10/16 10:00:00.25,3,632
10393,6,7.156481,7.176775,25808.296875,3600.000000,2008/10/16 10:00:00.25,3,3620
10394,7,7.051805,7.113756,25516.318359,3600.000000,2008/10/16 10:00:00.25,3,3716
10395,8,3.444850,3.628329,12789.065430,3600.000000,2008/10/16 10:00:00.25,3,731
10396,9,3.455625,3.636333,12816.666016,3600.000000,2008/10/16 10:00:00.25,3,1931
